Class name,Description
Scrub,Low woody shrubs with brittle twigs and scattered dry leaves.
Scrub,Patchy thorny shrub mats blending with rocky terrain and dry soil.
Scrub,"Brown woody shrubs with curled, dry leaf edges and rough bark."
Scrub,Dense mats of thorny bushes with patchy leaf clusters and brittle branches.
Scrub,Small woody shrubs with sparse leafy tops and twisted branches.
Scrub,Thorny bush patches with rough textures and patchy dry leaves.
Scrub,Low woody shrubs with coarse leaves and scattered dry twigs.
Scrub,Patchy woody shrubbery with brittle branches and mixed green-brown leaves.
Scrub,Brown shrub mats with curled dry leaves and rough bark surfaces.
Scrub,Dense thorny bushes with patchy leaf coverage and rough twigs.
Scrub,Small woody shrubs blending into dusty soil with sparse leaf clusters.
Scrub,Low thorny bushes with spindly branches and brittle dry leaves.
Scrub,Patchy mats of woody shrubs casting mottled shadows on rocky terrain.
Scrub,Brown woody shrubs with patchy leafy tops and scattered dry twigs.
Scrub,"Dense thorny bush clusters with rough bark and curled, dry leaves."
Scrub,Small shrub mats with sparse leaf coverage and brittle twiggy branches.
Scrub,"Patchy thorny bushes blending into dry, cracked soil patches."
Scrub,Brown woody shrubs with curled leaves and rough bark textures.
Scrub,Dense mats of thorny bushes with patchy leaf coverage and dry twigs.
Scrub,Small woody shrubs with sparse leafy tops and brittle branches.
Scrub,Thorny bush clusters with rough textures and scattered dry leaves.
Scrub,Low woody shrubs with curled dry leaves and patchy twiggy branches.
Scrub,Patchy woody shrubbery blending with rocky and dusty terrain.
Scrub,Brown thorny bushes with rough bark and patchy leaf clusters.
Scrub,Small thorny bushes with rugged bark and curled dry leaves scattered over rocky ground.
Scrub,Patchy mats of woody shrubs showing brittle twigs and mixed green-brown foliage.
Scrub,Low-lying woody shrubs with rough bark and sparse curled leaf clusters.
Scrub,"Dense thorny bushes with uneven leaf patterns and dry, brittle branches."
Scrub,"Brown woody shrub patches blending with dry, cracked soil and scattered stones."
Scrub,Sparse thorny shrub mats with curled dry leaves casting soft shadows on ground.
Scrub,Small woody bushes with patchy leaf clusters and twisted brittle twigs.
Scrub,Dense mats of spiny shrubs with rough bark and patchy green and brown leaves.
Scrub,Low shrubs showing uneven branch coverage with scattered dry leaves.
Scrub,Patchy thorny bushes with brittle twigs and curled leaf edges over dusty soil.
Scrub,Brown woody shrubs with rough textures and sparse leafy tops casting shadows.
Scrub,Small thorny bushes with dense twiggy branches and curled dry foliage.
Scrub,Sparse woody shrubs blending into rocky terrain with patchy leaf clusters.
Scrub,Dense thorny shrubbery with patchy green and dry brown leaves curling at edges.
Scrub,Low woody shrubs with brittle twig clusters and rough bark textures.
Scrub,Patchy mats of thorny bushes with uneven leaf coverage and dry twigs.
Scrub,Brown woody shrubs showing twisted branches and curled dry leaves blending with soil.
Scrub,Sparse thorny bushes with rough bark and patchy leafy clusters scattered unevenly.
Scrub,Dense woody shrubs with coarse leaves and brittle twiggy branches.
Scrub,Low shrubs with curled dry leaves and rough bark growing over rocky patches.
Scrub,Patchy thorny bushes with spiny branches and sparse leaf clusters.
Scrub,Brown woody shrub mats with twisted twigs and patchy leaf coverage.
Scrub,Small woody bushes with brittle twigs and curled dry leaves scattered irregularly.
Scrub,"Dense thorny bushes casting mottled shadows on cracked, dry soil."
Scrub,Low woody shrubs with sparse leaf coverage and rough bark textures.
Scrub,Patchy mats of woody shrubs with curled dry leaves and brittle branches.
Scrub,Brown thorny bushes with uneven twiggy coverage and mixed green-brown leaves.
Scrub,Sparse woody shrubs with rough bark and patchy dry foliage blending into soil.
Scrub,Dense mats of thorny bushes with scattered dry twigs and curled leaf edges.
Scrub,Small shrub mats with coarse leaves and twisted twiggy branches.
Scrub,Low woody shrubs with patchy leaf clusters and brittle twigs growing over rocky ground.
Scrub,Patchy thorny bush mats blending into dry soil and scattered stones.
Scrub,Brown woody shrubs with curled dry leaves and rough bark casting irregular shadows.
Scrub,Dense thorny bushes with patchy green and brown leaf coverage and brittle branches.
Scrub,Low woody shrubs with spindly branches and sparse curled leaf clusters.
Scrub,Patchy mats of woody shrubs with brittle twigs and mixed leaf colors.
Scrub,Small thorny bushes with rough bark and patchy dry foliage scattered unevenly.
Scrub,Sparse woody shrubs blending into dusty terrain with curled dry leaves.
Scrub,Dense thorny bushes with patchy leafy tops and brittle twiggy branches.
Scrub,Low woody shrubs with curled leaves and scattered dry twigs over rocky ground.
Scrub,Brown woody shrub mats with coarse leaves and rough bark textures.
Scrub,Patchy thorny bushes with uneven branch coverage and dry leaf clusters.
Scrub,Small woody bushes with brittle twigs and curled dry leaves blending with soil.
Scrub,Dense mats of thorny bushes casting mottled shadows over dusty ground patches.
Scrub,Low woody shrubs with sparse leafy clusters and rough bark textures.
Scrub,Patchy woody shrubbery with curled dry leaves and scattered brittle branches.
Scrub,Brown thorny bushes with rough bark and patchy leaf clusters scattered unevenly.
Scrub,Sparse woody shrubs with twisted branches and coarse leaf surfaces blending into terrain.
Scrub,Dense thorny bushes with patchy dry foliage and brittle twigs growing over rocky soil.
Scrub,Low woody shrubs with sparse leaf coverage and rough bark textures casting shadows.
Scrub,Patchy mats of woody shrubs with curled dry leaves and mixed green-brown colors.
Scrub,Brown woody shrub clusters with brittle twigs and patchy leafy tops scattered irregularly.
Scrub,Small thorny bushes with spiny branches and patchy leaf clusters growing unevenly.
Scrub,"Dense thorny bushes blending into dusty, cracked soil with scattered dry leaves."
Scrub,Low woody shrubs with rough bark and curled dry leaves casting soft shadows.
Scrub,Patchy woody shrubbery with brittle twiggy branches and sparse leaf coverage.
Scrub,Brown thorny bushes with patchy leaf clusters and coarse bark textures.
Scrub,Sparse woody shrubs with curled leaves and scattered dry twigs blending into soil.
Scrub,Dense mats of thorny bushes with patchy dry leaves and rough bark textures.
Scrub,Low woody shrubs with brittle twig clusters and patchy leafy tops over rocky ground.
Scrub,"Patchy thorny bush mats blending into dry, cracked terrain with scattered stones."
Scrub,Brown woody shrubs with rough bark and curled dry leaf edges casting irregular shadows.
Scrub,Dense thorny bushes with patchy green and brown leaf clusters and brittle branches.
Scrub,Low shrubs with spindly branches and sparse leaf coverage growing over dusty soil.
Scrub,Patchy mats of woody shrubs with rough textures and brittle twiggy patches.
Scrub,Sparse thorny bushes blending into rocky terrain with patchy leaf coverage.
Scrub,Dense woody shrubs with coarse leaves and patchy twig clusters scattered over soil.
Scrub,Brown shrub mats with curled dry leaves and rough bark textures blending with ground.
Scrub,Low woody shrubs with spiny branches and sparse leaf clusters growing over cracked soil.
Scrub,Patchy thorny bushes with brittle twigs and curled leaf edges scattered unevenly.
Scrub,"Dense thorny bushes casting mottled shadows on dry, dusty ground patches."
Scrub,Small shrub mats with coarse leaves and twisted twiggy branches scattered irregularly.
Scrub,Low woody shrubs with rough bark and sparse leafy clusters growing over rocky patches.
Scrub,Patchy woody shrubbery with curled dry leaves and brittle twiggy branches blending into soil.
Scrub,Brown thorny bushes with patchy leaf clusters and rough bark textures scattered about.
Scrub,Sparse woody shrubs with brittle twigs and curled dry leaves growing unevenly.
Scrub,Dense mats of thorny bushes with patchy leaf coverage and mixed green-brown foliage.
Scrub,Low woody shrubs with sparse twiggy branches and coarse leaves casting shadows.
Scrub,Patchy thorny bushes blending into dry soil and rocky terrain with scattered leaves.
Scrub,Small woody shrubs with brittle twigs and patchy leafy tops scattered irregularly.
Scrub,Dense thorny bush mats with rough bark and curled dry leaves blending into soil.
Scrub,Low woody shrubs with patchy leaf clusters and brittle twiggy branches growing over cracked ground.
Scrub,Patchy woody shrubbery with coarse leaves and scattered dry twigs blending with soil.
Scrub,Brown woody shrubs with curled dry leaves and rough bark textures casting mottled shadows.
Scrub,Dense thorny bushes with patchy leafy clusters and brittle twigs scattered unevenly.
Scrub,Small shrub mats with sparse leaf coverage and twisted twiggy branches growing over rocky patches.
Scrub,Low woody shrubs with rough bark and curled dry leaves casting soft shadows on soil.
Scrub,Patchy thorny bushes blending into dusty terrain with scattered dry leaves and twigs.
Scrub,Brown woody shrubs with patchy leaf clusters and brittle twiggy branches scattered unevenly.
Scrub,Dense mats of thorny bushes with coarse leaves and rough bark textures blending with soil.
Scrub,Low woody shrubs with sparse leafy clusters and brittle twigs growing over rocky terrain.
Scrub,Patchy woody shrubbery with curled dry leaves and patchy twig clusters scattered irregularly.
Scrub,Brown thorny bushes with rough bark and patchy leaf coverage casting irregular shadows.
Scrub,Sparse woody shrubs with brittle twigs and sparse leafy tops blending into terrain.
Scrub,Dense thorny bushes with patchy leaf clusters and curled dry leaves growing over cracked soil.
Scrub,Low woody shrubs with coarse leaves and patchy twiggy branches casting mottled shadows.
Scrub,Patchy mats of woody shrubs with brittle twigs and mixed green-brown foliage scattered about.
Scrub,Brown woody shrubs with curled dry leaves and rough bark textures blending with rocky ground.
Scrub,"Scattered woody shrubs with twisted branches and curled, dry leaves over dusty soil."
Scrub,Dense mats of thorny bushes with patchy brown and green leaf clusters casting soft shadows.
Scrub,Low woody shrubs showing rough bark and brittle twiggy branches over rocky patches.
Scrub,Patchy thorny bushes with uneven leaf coverage and curled dry foliage scattered irregularly.
Scrub,Brown woody shrub mats blending into cracked soil with sparse leaf clusters and twigs.
Scrub,Sparse thorny bushes with coarse leaves and patchy brittle twigs growing unevenly.
Scrub,Dense woody shrubs with curled dry leaves and patchy twiggy branches blending into terrain.
Scrub,Small woody bushes with spiny branches and scattered dry leaf clusters over rocky ground.
Scrub,Low shrubs with brittle twiggy branches and rough bark casting mottled shadows.
Scrub,Patchy mats of thorny bushes with sparse leaf coverage and curled dry edges blending with soil.
Scrub,Brown woody shrubs with twisted branches and sparse leafy tops casting irregular shadows.
Scrub,Dense thorny bushes with coarse leaves and patchy twig clusters growing over dusty soil.
Scrub,Low woody shrubs with curled dry leaves and rough bark textures scattered unevenly.
Scrub,Patchy thorny bushes with brittle twiggy branches and patchy leaf clusters blending into ground.
Scrub,Sparse woody shrubs showing rough bark and curled dry foliage over cracked soil patches.
Scrub,Dense mats of thorny bushes with patchy leafy coverage and scattered brittle twigs.
Scrub,Small shrub mats with twisted branches and coarse leaves blending into rocky terrain.
Scrub,Low woody shrubs with patchy leaf clusters and brittle twiggy branches growing unevenly.
Scrub,Brown thorny bushes with curled dry leaves and rough bark textures casting mottled shadows.
Scrub,Patchy woody shrubbery with sparse twiggy branches and patchy leaf coverage over dry soil.
Scrub,Dense thorny bushes blending into dusty terrain with curled dry leaves and brittle twigs.
Scrub,Low woody shrubs with sparse leafy clusters and coarse bark textures scattered unevenly.
Scrub,Patchy mats of woody shrubs with brittle twiggy branches and curled dry foliage blending with soil.
Scrub,Brown woody shrub clusters with patchy leaf coverage and rough bark textures casting shadows.
Scrub,Sparse thorny bushes with coarse leaves and patchy twiggy branches growing over cracked ground.
Scrub,Dense woody shrubs with curled dry leaves and patchy twig clusters blending into terrain.
Scrub,Small woody bushes with twisted branches and sparse leafy clusters scattered irregularly.
Scrub,Low shrubs with rough bark and brittle twiggy branches growing over rocky soil patches.
Scrub,Patchy thorny bushes with uneven leaf clusters and curled dry edges scattered unevenly.
